uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
AM,INDETERMINADA,DOMICILIO,"90 - 99",M,7
AM,INDETERMINADA,HOSPITAL,"90 - 99",M,1
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,16
AM,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,12
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,25
AM,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,14
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
AM,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AM,PNEUMONIA,DOMICILIO,"90 - 99",F,17
AM,PNEUMONIA,DOMICILIO,"90 - 99",M,15
AM,PNEUMONIA,HOSPITAL,"90 - 99",F,173
AM,PNEUMONIA,HOSPITAL,"90 - 99",M,104
AM,PNEUMONIA,OUTRO,"90 - 99",F,7
AM,PNEUMONIA,OUTRO,"90 - 99",M,5
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AM,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
AM,SEPTICEMIA,DOMICILIO,"90 - 99",F,8
AM,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
AM,SEPTICEMIA,HOSPITAL,"90 - 99",F,79
AM,SEPTICEMIA,HOSPITAL,"90 - 99",M,42
AM,SEPTICEMIA,OUTRO,"90 - 99",F,2
AM,SEPTICEMIA,OUTRO,"90 - 99",M,2
AM,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AM,SRAG,DOMICILIO,"90 - 99",F,4
AM,SRAG,DOMICILIO,"90 - 99",M,3
AM,SRAG,HOSPITAL,"90 - 99",F,5
AM,SRAG,HOSPITAL,"90 - 99",M,4
AM,SRAG,OUTRO,"90 - 99",F,4
AP,OUTRAS,DOMICILIO,"90 - 99",F,39
AP,OUTRAS,DOMICILIO,"90 - 99",M,17
AP,OUTRAS,HOSPITAL,"90 - 99",F,20
AP,OUTRAS,HOSPITAL,"90 - 99",M,25
AP,OUTRAS,IGNORADO,"90 - 99",F,1
AP,OUTRAS,OUTRO,"90 - 99",F,1
AP,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,4
AP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,3
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,2
AP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,6
AP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",F,1
AP,PNEUMONIA,DOMICILIO,"90 - 99",M,3
AP,PNEUMONIA,HOSPITAL,"90 - 99",F,38
AP,PNEUMONIA,HOSPITAL,"90 - 99",M,23
AP,PNEUMONIA,IGNORADO,"90 - 99",M,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
AP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
AP,SEPTICEMIA,HOSPITAL,"90 - 99",F,18
AP,SEPTICEMIA,HOSPITAL,"90 - 99",M,8
AP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
AP,SRAG,HOSPITAL,"90 - 99",F,1
BA,OUTRAS,DOMICILIO,"90 - 99",F,2139
BA,OUTRAS,DOMICILIO,"90 - 99",I,1
BA,OUTRAS,DOMICILIO,"90 - 99",M,1334
BA,OUTRAS,HOSPITAL,"90 - 99",F,1264
BA,OUTRAS,HOSPITAL,"90 - 99",M,825
BA,OUTRAS,IGNORADO,"90 - 99",F,14
BA,OUTRAS,IGNORADO,"90 - 99",M,5
BA,OUTRAS,OUTRO,"90 - 99",F,87
BA,OUTRAS,OUTRO,"90 - 99",M,52
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,177
BA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,102
BA,OUTRAS,VIA_PUBLICA,"90 - 99",F,10
BA,OUTRAS,VIA_PUBLICA,"90 - 99",M,4
BA,COVID,DOMICILIO,"90 - 99",F,5
BA,COVID,DOMICILIO,"90 - 99",M,3
BA,COVID,HOSPITAL,"90 - 99",F,22
BA,COVID,HOSPITAL,"90 - 99",M,15
BA,COVID,OUTRO,"90 - 99",M,1
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
BA,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
BA,INDETERMINADA,DOMICILIO,"90 - 99",F,22
BA,INDETERMINADA,DOMICILIO,"90 - 99",M,17
BA,INDETERMINADA,HOSPITAL,"90 - 99",F,1
BA,INDETERMINADA,HOSPITAL,"90 - 99",M,2
BA,INDETERMINADA,OUTRO,"90 - 99",F,1
BA,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,177
BA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,128
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,380
BA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,264
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,1
BA,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,1
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,11
BA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,2
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,38
BA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,16
BA,PNEUMONIA,DOMICILIO,"90 - 99",F,125
BA,PNEUMONIA,DOMICILIO,"90 - 99",M,77
BA,PNEUMONIA,HOSPITAL,"90 - 99",F,858
BA,PNEUMONIA,HOSPITAL,"90 - 99",M,597
BA,PNEUMONIA,IGNORADO,"90 - 99",F,1
BA,PNEUMONIA,IGNORADO,"90 - 99",M,1
BA,PNEUMONIA,OUTRO,"90 - 99",F,5
BA,PNEUMONIA,OUTRO,"90 - 99",M,6
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,76
BA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,51
BA,SEPTICEMIA,DOMICILIO,"90 - 99",F,88
BA,SEPTICEMIA,DOMICILIO,"90 - 99",M,54
BA,SEPTICEMIA,HOSPITAL,"90 - 99",F,710
BA,SEPTICEMIA,HOSPITAL,"90 - 99",M,381
BA,SEPTICEMIA,IGNORADO,"90 - 99",F,5
BA,SEPTICEMIA,IGNORADO,"90 - 99",M,4
BA,SEPTICEMIA,OUTRO,"90 - 99",F,12
BA,SEPTICEMIA,OUTRO,"90 - 99",M,10
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,79
BA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,35
BA,SRAG,DOMICILIO,"90 - 99",F,2
BA,SRAG,DOMICILIO,"90 - 99",M,2
BA,SRAG,HOSPITAL,"90 - 99",F,13
BA,SRAG,HOSPITAL,"90 - 99",M,11
CE,OUTRAS,AMBULANCIA,"90 - 99",F,2
CE,OUTRAS,AMBULANCIA,"90 - 99",M,1
CE,OUTRAS,DOMICILIO,"90 - 99",F,1175
CE,OUTRAS,DOMICILIO,"90 - 99",I,1
CE,OUTRAS,DOMICILIO,"90 - 99",M,740
CE,OUTRAS,HOSPITAL,"90 - 99",F,532
CE,OUTRAS,HOSPITAL,"90 - 99",M,362
CE,OUTRAS,IGNORADO,"90 - 99",F,15
CE,OUTRAS,IGNORADO,"90 - 99",M,16
CE,OUTRAS,OUTRO,"90 - 99",F,33
CE,OUTRAS,OUTRO,"90 - 99",M,19
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,54
CE,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,31
CE,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
CE,OUTRAS,VIA_PUBLICA,"90 - 99",F,2
CE,OUTRAS,VIA_PUBLICA,"90 - 99",M,6
CE,COVID,DOMICILIO,"90 - 99",F,5
CE,COVID,DOMICILIO,"90 - 99",M,6
CE,COVID,HOSPITAL,"90 - 99",F,24
CE,COVID,HOSPITAL,"90 - 99",M,17
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
CE,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
CE,INDETERMINADA,DOMICILIO,"90 - 99",F,23
CE,INDETERMINADA,DOMICILIO,"90 - 99",M,15
CE,INDETERMINADA,HOSPITAL,"90 - 99",F,3
CE,INDETERMINADA,HOSPITAL,"90 - 99",M,3
CE,INDETERMINADA,OUTRO,"90 - 99",M,1
CE,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
CE,INDETERMINADA,VIA_PUBLICA,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,149
CE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,114
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,161
CE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,93
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
CE,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,2
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,8
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,19
CE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,10
CE,INSUFICIENCIA_RESPIRATORIA,POSTO_SAUDE,"90 - 99",F,1
CE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
CE,PNEUMONIA,DOMICILIO,"90 - 99",F,294
CE,PNEUMONIA,DOMICILIO,"90 - 99",M,157
CE,PNEUMONIA,HOSPITAL,"90 - 99",F,948
CE,PNEUMONIA,HOSPITAL,"90 - 99",M,600
CE,PNEUMONIA,IGNORADO,"90 - 99",F,7
CE,PNEUMONIA,IGNORADO,"90 - 99",M,5
CE,PNEUMONIA,OUTRO,"90 - 99",F,16
CE,PNEUMONIA,OUTRO,"90 - 99",M,9
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,77
CE,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,59
CE,SEPTICEMIA,DOMICILIO,"90 - 99",F,70
CE,SEPTICEMIA,DOMICILIO,"90 - 99",M,45
CE,SEPTICEMIA,HOSPITAL,"90 - 99",F,487
CE,SEPTICEMIA,HOSPITAL,"90 - 99",M,278
CE,SEPTICEMIA,IGNORADO,"90 - 99",F,8
CE,SEPTICEMIA,IGNORADO,"90 - 99",M,2
CE,SEPTICEMIA,OUTRO,"90 - 99",F,14
CE,SEPTICEMIA,OUTRO,"90 - 99",M,3
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,50
CE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,25
CE,SEPTICEMIA,VIA_PUBLICA,"90 - 99",M,1
CE,SRAG,DOMICILIO,"90 - 99",F,3
CE,SRAG,DOMICILIO,"90 - 99",M,3
CE,SRAG,HOSPITAL,"90 - 99",F,12
CE,SRAG,HOSPITAL,"90 - 99",M,8
CE,SRAG,OUTRO,"90 - 99",M,1
CE,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
DF,OUTRAS,DOMICILIO,"90 - 99",F,126
DF,OUTRAS,DOMICILIO,"90 - 99",M,71
DF,OUTRAS,HOSPITAL,"90 - 99",F,273
DF,OUTRAS,HOSPITAL,"90 - 99",M,160
DF,OUTRAS,OUTRO,"90 - 99",F,10
DF,OUTRAS,OUTRO,"90 - 99",M,9
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,14
DF,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,7
DF,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
DF,COVID,DOMICILIO,"90 - 99",F,1
DF,COVID,HOSPITAL,"90 - 99",F,15
DF,COVID,HOSPITAL,"90 - 99",M,14
DF,COVID,OUTRO,"90 - 99",F,1
DF,INDETERMINADA,HOSPITAL,"90 - 99",F,1
DF,INDETERMINADA,HOSPITAL,"90 - 99",M,1
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,10
DF,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,5
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,53
DF,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,33
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
DF,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
DF,PNEUMONIA,DOMICILIO,"90 - 99",F,24
DF,PNEUMONIA,DOMICILIO,"90 - 99",M,16
DF,PNEUMONIA,HOSPITAL,"90 - 99",F,304
DF,PNEUMONIA,HOSPITAL,"90 - 99",M,189
DF,PNEUMONIA,OUTRO,"90 - 99",F,6
DF,PNEUMONIA,OUTRO,"90 - 99",M,2
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,10
DF,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
DF,SEPTICEMIA,DOMICILIO,"90 - 99",F,10
DF,SEPTICEMIA,DOMICILIO,"90 - 99",M,6
DF,SEPTICEMIA,HOSPITAL,"90 - 99",F,183
DF,SEPTICEMIA,HOSPITAL,"90 - 99",M,89
DF,SEPTICEMIA,OUTRO,"90 - 99",F,5
DF,SEPTICEMIA,OUTRO,"90 - 99",M,4
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,5
DF,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
DF,SRAG,HOSPITAL,"90 - 99",F,2
DF,SRAG,HOSPITAL,"90 - 99",M,1
DF,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
ES,OUTRAS,DOMICILIO,"90 - 99",F,329
ES,OUTRAS,DOMICILIO,"90 - 99",M,196
ES,OUTRAS,HOSPITAL,"90 - 99",F,451
ES,OUTRAS,HOSPITAL,"90 - 99",M,281
ES,OUTRAS,IGNORADO,"90 - 99",F,1
ES,OUTRAS,IGNORADO,"90 - 99",M,1
ES,OUTRAS,OUTRO,"90 - 99",F,18
ES,OUTRAS,OUTRO,"90 - 99",M,10
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,41
ES,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,18
ES,OUTRAS,VIA_PUBLICA,"90 - 99",F,4
ES,COVID,HOSPITAL,"90 - 99",F,20
ES,COVID,HOSPITAL,"90 - 99",M,11
ES,COVID,OUTRO,"90 - 99",F,1
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,48
ES,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,28
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,96
ES,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,53
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,2
ES,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,1
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
ES,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",F,1
ES,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"90 - 99",M,1
ES,PNEUMONIA,DOMICILIO,"90 - 99",F,82
ES,PNEUMONIA,DOMICILIO,"90 - 99",M,44
ES,PNEUMONIA,HOSPITAL,"90 - 99",F,489
ES,PNEUMONIA,HOSPITAL,"90 - 99",M,360
ES,PNEUMONIA,OUTRO,"90 - 99",F,7
ES,PNEUMONIA,OUTRO,"90 - 99",M,1
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,27
ES,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,15
ES,PNEUMONIA,VIA_PUBLICA,"90 - 99",M,1
ES,SEPTICEMIA,DOMICILIO,"90 - 99",F,44
ES,SEPTICEMIA,DOMICILIO,"90 - 99",M,26
ES,SEPTICEMIA,HOSPITAL,"90 - 99",F,406
ES,SEPTICEMIA,HOSPITAL,"90 - 99",M,190
ES,SEPTICEMIA,OUTRO,"90 - 99",F,2
ES,SEPTICEMIA,OUTRO,"90 - 99",M,1
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,19
ES,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,8
ES,SEPTICEMIA,VIA_PUBLICA,"90 - 99",F,1
ES,SRAG,DOMICILIO,"90 - 99",F,2
ES,SRAG,HOSPITAL,"90 - 99",F,6
ES,SRAG,HOSPITAL,"90 - 99",M,5
GO,OUTRAS,DOMICILIO,"90 - 99",F,325
GO,OUTRAS,DOMICILIO,"90 - 99",M,210
GO,OUTRAS,HOSPITAL,"90 - 99",F,362
GO,OUTRAS,HOSPITAL,"90 - 99",I,1
GO,OUTRAS,HOSPITAL,"90 - 99",M,281
GO,OUTRAS,IGNORADO,"90 - 99",F,13
GO,OUTRAS,IGNORADO,"90 - 99",M,16
GO,OUTRAS,OUTRO,"90 - 99",F,51
GO,OUTRAS,OUTRO,"90 - 99",M,61
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,71
GO,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,58
GO,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
GO,OUTRAS,VIA_PUBLICA,"90 - 99",F,1
GO,OUTRAS,VIA_PUBLICA,"90 - 99",M,1
GO,COVID,DOMICILIO,"90 - 99",F,3
GO,COVID,DOMICILIO,"90 - 99",M,1
GO,COVID,HOSPITAL,"90 - 99",F,23
GO,COVID,HOSPITAL,"90 - 99",M,19
GO,COVID,IGNORADO,"90 - 99",F,1
GO,COVID,IGNORADO,"90 - 99",M,1
GO,COVID,OUTRO,"90 - 99",M,2
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,2
GO,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
GO,INDETERMINADA,DOMICILIO,"90 - 99",F,1
GO,INDETERMINADA,DOMICILIO,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"90 - 99",M,1
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,66
GO,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,44
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,93
GO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,73
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",F,2
GO,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"90 - 99",M,5
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",F,16
GO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,9
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,25
GO,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,18
GO,PNEUMONIA,DOMICILIO,"90 - 99",F,62
GO,PNEUMONIA,DOMICILIO,"90 - 99",M,36
GO,PNEUMONIA,HOSPITAL,"90 - 99",F,554
GO,PNEUMONIA,HOSPITAL,"90 - 99",M,395
GO,PNEUMONIA,IGNORADO,"90 - 99",F,19
GO,PNEUMONIA,IGNORADO,"90 - 99",M,11
GO,PNEUMONIA,OUTRO,"90 - 99",F,16
GO,PNEUMONIA,OUTRO,"90 - 99",M,13
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,69
GO,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,57
GO,SEPTICEMIA,DOMICILIO,"90 - 99",F,16
GO,SEPTICEMIA,DOMICILIO,"90 - 99",M,13
GO,SEPTICEMIA,HOSPITAL,"90 - 99",F,281
GO,SEPTICEMIA,HOSPITAL,"90 - 99",M,147
GO,SEPTICEMIA,IGNORADO,"90 - 99",F,7
GO,SEPTICEMIA,IGNORADO,"90 - 99",M,4
GO,SEPTICEMIA,OUTRO,"90 - 99",F,5
GO,SEPTICEMIA,OUTRO,"90 - 99",M,1
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,34
GO,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,20
GO,SRAG,DOMICILIO,"90 - 99",F,3
GO,SRAG,HOSPITAL,"90 - 99",F,11
GO,SRAG,HOSPITAL,"90 - 99",M,9
GO,SRAG,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MA,OUTRAS,AMBULANCIA,"90 - 99",F,1
MA,OUTRAS,AMBULANCIA,"90 - 99",M,1
MA,OUTRAS,DOMICILIO,"90 - 99",F,337
MA,OUTRAS,DOMICILIO,"90 - 99",M,353
MA,OUTRAS,HOSPITAL,"90 - 99",F,267
MA,OUTRAS,HOSPITAL,"90 - 99",M,242
MA,OUTRAS,IGNORADO,"90 - 99",F,2
MA,OUTRAS,IGNORADO,"90 - 99",M,3
MA,OUTRAS,OUTRO,"90 - 99",F,13
MA,OUTRAS,OUTRO,"90 - 99",M,9
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,6
MA,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MA,OUTRAS,VIA_PUBLICA,"90 - 99",M,3
MA,COVID,DOMICILIO,"90 - 99",F,2
MA,COVID,HOSPITAL,"90 - 99",F,2
MA,COVID,HOSPITAL,"90 - 99",M,1
MA,INDETERMINADA,DOMICILIO,"90 - 99",F,12
MA,INDETERMINADA,DOMICILIO,"90 - 99",M,9
MA,INDETERMINADA,HOSPITAL,"90 - 99",M,3
MA,INDETERMINADA,OUTRO,"90 - 99",F,1
MA,INDETERMINADA,OUTRO,"90 - 99",M,1
MA,INSUFICIENCIA_RESPIRATORIA,AMBULANCIA,"90 - 99",F,1
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",F,47
MA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"90 - 99",M,48
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",F,55
MA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"90 - 99",M,55
MA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"90 - 99",M,3
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
MA,PNEUMONIA,AMBULANCIA,"90 - 99",M,1
MA,PNEUMONIA,DOMICILIO,"90 - 99",F,52
MA,PNEUMONIA,DOMICILIO,"90 - 99",M,41
MA,PNEUMONIA,HOSPITAL,"90 - 99",F,185
MA,PNEUMONIA,HOSPITAL,"90 - 99",M,155
MA,PNEUMONIA,IGNORADO,"90 - 99",F,2
MA,PNEUMONIA,OUTRO,"90 - 99",M,3
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,3
MA,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,2
MA,SEPTICEMIA,DOMICILIO,"90 - 99",F,16
MA,SEPTICEMIA,DOMICILIO,"90 - 99",M,12
MA,SEPTICEMIA,HOSPITAL,"90 - 99",F,90
MA,SEPTICEMIA,HOSPITAL,"90 - 99",M,72
MA,SEPTICEMIA,OUTRO,"90 - 99",F,5
MA,SEPTICEMIA,OUTRO,"90 - 99",M,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,1
MA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,4
MA,SRAG,DOMICILIO,"90 - 99",F,1
MA,SRAG,DOMICILIO,"90 - 99",M,1
MA,SRAG,HOSPITAL,"90 - 99",F,2
MA,SRAG,HOSPITAL,"90 - 99",M,5
MG,OUTRAS,DOMICILIO,"90 - 99",F,2574
MG,OUTRAS,DOMICILIO,"90 - 99",M,1453
MG,OUTRAS,HOSPITAL,"90 - 99",F,2761
MG,OUTRAS,HOSPITAL,"90 - 99",I,1
MG,OUTRAS,HOSPITAL,"90 - 99",M,1678
MG,OUTRAS,IGNORADO,"90 - 99",F,63
MG,OUTRAS,IGNORADO,"90 - 99",I,19
MG,OUTRAS,IGNORADO,"90 - 99",M,46
MG,OUTRAS,OUTRO,"90 - 99",F,153
MG,OUTRAS,OUTRO,"90 - 99",M,64
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",F,403
MG,OUTRAS,OUTROS_SERVICOS_SAUDE,"90 - 99",M,192
MG,OUTRAS,POSTO_SAUDE,"90 - 99",M,1
MG,OUTRAS,VIA_PUBLICA,"90 - 99",F,15
MG,OUTRAS,VIA_PUBLICA,"90 - 99",M,12
MG,COVID,DOMICILIO,"90 - 99",F,5
MG,COVID,DOMICILIO,"90 - 99",M,5
MG,COVID,HOSPITAL,"90 - 99",F,108
MG,COVID,HOSPITAL,"90 - 99",M,83
MG,COVID,IGNORADO,"90 - 99",F,3
MG,COVID,IGNORADO,"90 - 99",M,3
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",F,4
MG,COVID,OUTROS_SERVICOS_SAUDE,"90 - 99",M,3
MG,COVID,VIA_PUBLICA,"90 - 99",M,1
MG,INDETERMINADA,DOMICILIO,"90 - 99",F,86
MG,INDETERMINADA,DOMICILIO,"90 - 99",M,64
MG,INDETERMINADA,HOSPITAL,"90 - 99",F,21
MG,INDETERMINADA,HOSPITAL,"90 - 99",M,20
MG,INDETERMINADA,IGNORADO,"90 - 99",I,3
MG,INDETERMINADA,IGNORADO,"90 - 99",M,2
MG,INDETERMINADA,OUTRO,"90 - 99",F,4
MG,INDETERMINADA,OUTRO,"90 - 99",M,4
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",F,7
MG,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"90 - 99",M,6
